pcode,year,n_rain,rain_rp,veg_rp,cdi
NE006003,2016,4,3.965792474344356,3.3846153846153846,0
NE006003,2017,4,2.0298151460942155,2.9333333333333336,0
NE006003,2018,4,1.605048255382331,1.2941176470588236,0
NE006003,2019,4,1.8948290972830852,1.5714285714285714,0
NE006003,2020,4,1.4757679180887373,1.9130434782608696,0
NE006003,2021,4,3.0519480519480515,1.3333333333333333,0
NE006003,2022,4,3.6623376623376624,2.3157894736842106,0
NE006003,2023,4,8.679245283018869,4.888888888888888,1
NE006003,2024,4,1.0449492508458194,1.517241379310345,0
NE006003,2025,4,2.116495349975526,1.375,0
NE006003,2026,4,4.358578052550232,3.142857142857143,0
NE006004,1991,3,1.84,2.588235294117647,0
NE006004,1992,3,1.4242424242424243,1.1282051282051282,0
NE006004,1993,3,2.764705882352941,2.0952380952380953,0
NE006004,1994,3,3.083333333333333,1.0731707317073171,0
NE006004,1995,3,4.2727272727272725,1.6923076923076923,0
NE006004,1996,3,1.9583333333333335,1.4666666666666668,0
NE006004,1997,3,3.357142857142857,8.8,5
NE006004,1998,4,1.2528818443804033,1.1,0
NE006004,1999,4,1.1093627065302911,1.0476190476190477,0
NE006004,2000,4,1.7028514257128566,1.2571428571428571,0
NE006004,2001,4,1.3921442369607213,1.222222222222222,0
NE006004,2002,4,2.3836824696802648,14.666666666666668,5
NE006004,2003,4,1.6963515103962337,1.1578947368421053,0
NE006004,2004,4,3.424317617866005,2.2,0
NE006004,2005,4,1.4524689284514611,5.5,5
NE006004,2006,4,3.2302405498281788,1.4193548387096773,0
NE006004,2007,4,1.380597014925373,1.8333333333333335,0
NE006004,2008,4,3.1733576642335763,1.1891891891891893,0
NE006004,2009,4,4.067732831608655,7.333333333333334,5
NE006004,2010,4,1.26354862657758,2.444444444444444,0
NE006004,2011,4,3.0620689655172413,2.75,0
NE006004,2012,4,1.611742424242424,6.285714285714286,5
NE006004,2013,4,2.774246128769356,1.7599999999999998,0
NE006004,2014,4,1.6597998822836963,3.666666666666667,0
NE006004,2015,4,1.4041178845377473,4.4,0
NE006004,2016,4,1.5746540422432629,3.3846153846153846,0
NE006004,2017,4,1.451363870303654,2.9333333333333336,0
NE006004,2018,4,1.369047619047619,1.2941176470588236,0
NE006004,2019,4,2.748538011695907,1.5714285714285714,0
NE006004,2020,4,1.5842696629213486,1.9130434782608696,0
NE006004,2021,4,2.5877976190476186,1.3333333333333333,0
NE006004,2022,4,6.079295154185022,2.3157894736842106,1
NE006004,2023,4,1.6769527483124398,4.888888888888888,0
NE006004,2024,4,1.1083374937593609,1.517241379310345,0
NE006004,2025,4,1.6669236700077101,1.375,0
NE006004,2026,4,2.732558139534884,3.142857142857143,0
NE006006,1991,3,4.7,2.588235294117647,0
NE006006,1992,3,1.5161290322580647,1.1282051282051282,0
NE006006,1993,3,6.571428571428571,2.0952380952380953,1
NE006006,1994,3,1.2105263157894737,1.0731707317073171,0
NE006006,1995,3,2.642857142857143,1.6923076923076923,0
NE006006,1996,3,3.916666666666667,1.4666666666666668,0
NE006006,1997,3,1.8076923076923077,8.8,5
NE006006,1998,4,1.2698064987221613,1.1,0
NE006006,1999,4,1.2046134130713368,1.0476190476190477,0
NE006006,2000,4,1.6122296793437731,1.2571428571428571,0
NE006006,2001,4,1.1831769204031979,1.222222222222222,0
NE006006,2002,4,2.0138969310943833,14.666666666666668,5
NE006006,2003,4,1.663716814159292,1.1578947368421053,0
NE006006,2004,4,3.530964467005077,2.2,0
NE006006,2005,4,1.3177570093457944,5.5,5
NE006006,2006,4,1.8765849535080303,1.4193548387096773,0
NE006006,2007,4,1.4552301255230125,1.8333333333333335,0
NE006006,2008,4,1.955617198335645,1.1891891891891893,0
NE006006,2009,4,6.056939501779359,7.333333333333334,3
NE006006,2010,4,1.2638081395348837,2.444444444444444,0
NE006006,2011,4,3.586429725363489,2.75,0
NE006006,2012,4,1.9328307059629883,6.285714285714286,5
NE006006,2013,4,2.710191082802548,1.7599999999999998,0
NE006006,2014,4,1.9528354856822012,3.666666666666667,0
NE006006,2015,4,1.36489898989899,4.4,0
NE006006,2016,4,1.8648793565683646,3.3846153846153846,0
NE006006,2017,4,1.863793103448276,2.9333333333333336,0
NE006006,2018,4,1.5492654962379075,1.2941176470588236,0
NE006006,2019,4,2.5753424657534243,1.5714285714285714,0
NE006006,2020,4,1.3582677165354333,1.9130434782608696,0
NE006006,2021,4,2.6071964017991003,1.3333333333333333,0
NE006006,2022,4,6.795180722891566,2.3157894736842106,1
NE006006,2023,4,6.47887323943662,4.888888888888888,1
NE006006,2024,4,1.0814676616915424,1.517241379310345,0
NE006006,2025,4,2.5768772348033373,1.375,0
NE006006,2026,4,7.4015748031496065,3.142857142857143,1
NE006007,1991,3,2.7058823529411766,2.588235294117647,0
NE006007,1992,3,2.1904761904761907,1.1282051282051282,0
NE006007,1993,3,5.75,2.0952380952380953,1
NE006007,1994,3,1.8076923076923077,1.0731707317073171,0
NE006007,1995,3,2.0555555555555554,1.6923076923076923,0
NE006007,1996,3,2.846153846153846,1.4666666666666668,0
NE006007,1997,3,4.2727272727272725,8.8,5
NE006007,1998,4,1.2762691853600943,1.1,0
NE006007,1999,4,1.2550066755674234,1.0476190476190477,0
NE006007,2000,4,1.5388788426763111,1.2571428571428571,0
NE006007,2001,4,1.6665069477719214,1.222222222222222,0
NE006007,2002,4,2.902013422818792,14.666666666666668,5
NE006007,2003,4,1.1392235609103079,1.1578947368421053,0
NE006007,2004,4,3.2791728212703104,2.2,0
NE006007,2005,4,1.1993103448275861,5.5,5
NE006007,2006,4,3.6919739696312366,1.4193548387096773,0
NE006007,2007,4,1.579254930606282,1.8333333333333335,0
NE006007,2008,4,2.167563412759416,1.1891891891891893,0
NE006007,2009,4,10.291970802919709,7.333333333333334,4
NE006007,2010,4,1.3567158230370666,2.444444444444444,0
NE006007,2011,4,10.295238095238094,2.75,2
NE006007,2012,4,1.1706102117061021,6.285714285714286,5
NE006007,2013,4,3.23574144486692,1.7599999999999998,0
NE006007,2014,4,2.119815668202765,3.666666666666667,0
NE006007,2015,4,1.2367688022284122,4.4,0
NE006007,2016,4,2.559398496240602,3.3846153846153846,0
NE006007,2017,4,1.6031836270608302,2.9333333333333336,0
NE006007,2018,4,1.5492654962379075,1.2941176470588236,0
NE006007,2019,4,1.7875155022736668,1.5714285714285714,0
NE006007,2020,4,1.5048025613660618,1.9130434782608696,0
NE006007,2021,4,3.0269799825935597,1.3333333333333333,0
NE006007,2022,4,2.9424307036247335,2.3157894736842106,0
NE006007,2023,4,2.6285714285714286,4.888888888888888,0
NE006007,2024,4,1.1200807265388497,1.517241379310345,0
NE006007,2025,4,1.7011494252873562,1.375,0
NE006007,2026,4,2.136669874879692,3.142857142857143,0
NE006008,1991,3,3.3636363636363633,2.588235294117647,0
NE006008,1992,3,2.3000000000000003,1.1282051282051282,0
NE006008,1993,3,2.764705882352941,2.0952380952380953,0
NE006008,1994,3,1.2758620689655173,1.0731707317073171,0
NE006008,1995,3,3.357142857142857,1.6923076923076923,0
NE006008,1996,3,5.875,1.4666666666666668,1
NE006008,1997,3,3.0666666666666664,8.8,5
NE006008,1998,4,1.2682563338301043,1.1,0
NE006008,1999,4,1.7133004926108375,1.0476190476190477,0
NE006008,2000,4,1.410705352676338,1.2571428571428571,0
NE006008,2001,4,1.1016181229773463,1.222222222222222,0
NE006008,2002,4,1.7574532592218293,14.666666666666668,5
NE006008,2003,4,1.8820346320346317,1.1578947368421053,0
NE006008,2004,4,3.274952919020716,2.2,0
NE006008,2005,4,1.1662531017369726,5.5,5
NE006008,2006,4,1.8613861386138613,1.4193548387096773,0
NE006008,2007,4,1.6468311562651183,1.8333333333333335,0
NE006008,2008,4,2.822454308093995,1.1891891891891893,0
NE006008,2009,4,3.578680203045685,7.333333333333334,5
NE006008,2010,4,1.7852522639068564,2.444444444444444,0
NE006008,2011,4,11.538983050847456,2.75,2
NE006008,2012,4,1.3462017434620173,6.285714285714286,5
NE006008,2013,4,3.708404802744426,1.7599999999999998,0
NE006008,2014,4,1.5352697095435683,3.666666666666667,0
NE006008,2015,4,1.3683544303797468,4.4,0
NE006008,2016,4,4.55832241153342,3.3846153846153846,0
NE006008,2017,4,1.5481171548117154,2.9333333333333336,0
NE006008,2018,4,1.6950215601724814,1.2941176470588236,0
NE006008,2019,4,1.6255969436485198,1.5714285714285714,0
NE006008,2020,4,1.4219133278822567,1.9130434782608696,0
NE006008,2021,4,2.2555123216601816,1.3333333333333333,0
NE006008,2022,4,3.2601156069364166,2.3157894736842106,0
NE006008,2023,4,4.554455445544554,4.888888888888888,0
NE006008,2024,4,1.0797665369649805,1.517241379310345,0
NE006008,2025,4,1.9372759856630826,1.375,0
NE006008,2026,4,2.465034965034965,3.142857142857143,0
NE006009,1991,3,2.0,2.588235294117647,0
NE006009,1992,3,1.46875,1.1282051282051282,0
NE006009,1993,3,3.357142857142857,2.0952380952380953,0
NE006009,1994,3,3.1333333333333333,1.0731707317073171,0
NE006009,1995,3,4.2727272727272725,1.6923076923076923,0
NE006009,1996,3,3.916666666666667,1.4666666666666668,0
NE006009,1997,3,4.625,8.8,5
NE006009,1998,4,1.1931567328918322,1.1,0
NE006009,1999,4,1.1093627065302911,1.0476190476190477,0
NE006009,2000,4,1.6493313521545319,1.2571428571428571,0
NE006009,2001,4,1.162678139284754,1.222222222222222,0
NE006009,2002,4,2.59358687546607,14.666666666666668,5
NE006009,2003,4,1.489063867016623,1.1578947368421053,0
NE006009,2004,4,3.219657483246463,2.2,0
NE006009,2005,4,1.196765498652291,5.5,5
NE006009,2006,4,2.365531619179986,1.4193548387096773,0
NE006009,2007,4,1.408097165991903,1.8333333333333335,0
NE006009,2008,4,2.792079207920792,1.1891891891891893,0
NE006009,2009,4,4.67965367965368,7.333333333333334,5
NE006009,2010,4,1.4699915469146239,2.444444444444444,0
NE006009,2011,4,8.072727272727272,2.75,1
NE006009,2012,4,1.5959252971137523,6.285714285714286,5
NE006009,2013,4,3.2326685660019,1.7599999999999998,0
NE006009,2014,4,1.816693944353519,3.666666666666667,0
NE006009,2015,4,1.2606016672707503,4.4,0
NE006009,2016,4,1.8221660345554151,3.3846153846153846,0
NE006009,2017,4,1.4024193548387096,2.9333333333333336,0
NE006009,2018,4,1.3981762917933132,1.2941176470588236,0
NE006009,2019,4,2.3878069432684166,1.5714285714285714,0
NE006009,2020,4,1.5205479452054795,1.9130434782608696,0
NE006009,2021,4,3.0535557506584725,1.3333333333333333,0
NE006009,2022,4,6.588785046728972,2.3157894736842106,1
NE006009,2023,4,3.349514563106796,4.888888888888888,0
NE006009,2024,4,1.0761027629665536,1.517241379310345,0
NE006009,2025,4,1.863793103448276,1.375,0
NE006009,2026,4,2.9652996845425865,3.142857142857143,0
NE006010,1991,3,2.846153846153846,2.588235294117647,0
NE006010,1992,3,2.9375,1.1282051282051282,0
NE006010,1993,3,1.6206896551724137,2.0952380952380953,0
NE006010,1994,3,1.205128205128205,1.0731707317073171,0
NE006010,1995,3,5.285714285714286,1.6923076923076923,1
NE006010,1996,3,12.333333333333332,1.4666666666666668,2
NE006010,1997,3,6.714285714285714,8.8,3
NE006010,1998,4,1.7937080969571944,1.1,0
NE006010,1999,4,1.3001869158878505,1.0476190476190477,0
NE006010,2000,4,1.451363870303654,1.2571428571428571,0
NE006010,2001,4,1.1906260930395243,1.222222222222222,0
NE006010,2002,4,1.7731629392971247,14.666666666666668,5
NE006010,2003,4,1.5043252595155707,1.1578947368421053,0
NE006010,2004,4,1.4895074946466809,2.2,0
NE006010,2005,4,1.122611464968153,5.5,5
NE006010,2006,4,2.0018034265103695,1.4193548387096773,0
NE006010,2007,4,2.0464441219158203,1.8333333333333335,0
NE006010,2008,4,3.4399363564041368,1.1891891891891893,0
NE006010,2009,4,3.1363636363636367,7.333333333333334,5
NE006010,2010,4,1.977137631458619,2.444444444444444,0
NE006010,2011,4,13.193798449612403,2.75,2
NE006010,2012,4,1.8350404312668462,6.285714285714286,5
NE006010,2013,4,2.9153394803017605,1.7599999999999998,0
NE006010,2014,4,2.3969676085458307,3.666666666666667,0
NE006010,2015,4,1.4329268292682926,4.4,0
NE006010,2016,4,2.8534704370179953,3.3846153846153846,0
NE006010,2017,4,1.2818181818181817,2.9333333333333336,0
NE006010,2018,4,1.7912178956089475,1.2941176470588236,0
NE006010,2019,4,1.2105812739296902,1.5714285714285714,0
NE006010,2020,4,1.2342277012327774,1.9130434782608696,0
NE006010,2021,4,2.0273972602739727,1.3333333333333333,0
NE006010,2022,4,1.598639455782313,2.3157894736842106,0
NE006010,2023,4,5.872340425531916,4.888888888888888,1
NE006010,2024,4,1.1592689295039165,1.517241379310345,0
NE006010,2025,4,2.7315224257738473,1.375,0
NE006010,2026,4,3.0618892508143323,3.142857142857143,0
NE006012,1991,3,1.9583333333333335,2.588235294117647,0
NE006012,1992,3,2.875,1.1282051282051282,0
NE006012,1993,3,4.625,2.0952380952380953,0
NE006012,1994,3,2.764705882352941,1.0731707317073171,0
NE006012,1995,3,3.357142857142857,1.6923076923076923,0
NE006012,1996,3,2.611111111111111,1.4666666666666668,0
NE006012,1997,3,6.714285714285714,8.8,3
NE006012,1998,4,1.3126897389192471,1.1,0
NE006012,1999,4,1.2719891745602165,1.0476190476190477,0
NE006012,2000,4,1.6985462892119358,1.2571428571428571,0
NE006012,2001,4,1.367138364779874,1.222222222222222,0
NE006012,2002,4,3.727586206896552,14.666666666666668,5
NE006012,2003,4,1.2262247838616716,1.1578947368421053,0
NE006012,2004,4,2.9838709677419355,2.2,0
NE006012,2005,4,1.1842015662240382,5.5,5
NE006012,2006,4,3.2082940622054665,1.4193548387096773,0
NE006012,2007,4,1.4322623385226898,1.8333333333333335,0
NE006012,2008,4,1.8981562774363474,1.1891891891891893,0
NE006012,2009,4,9.318965517241379,7.333333333333334,3
NE006012,2010,4,1.3085026335590668,2.444444444444444,0
NE006012,2011,4,6.835341365461846,2.75,1
NE006012,2012,4,1.3789731051344742,6.285714285714286,5
NE006012,2013,4,2.7947454844006567,1.7599999999999998,0
NE006012,2014,4,1.8053777208706783,3.666666666666667,0
NE006012,2015,4,1.0995542347696878,4.4,0
NE006012,2016,4,1.7254588986432562,3.3846153846153846,0
NE006012,2017,4,1.5610412926391384,2.9333333333333336,0
NE006012,2018,4,1.3296432964329643,1.2941176470588236,0
NE006012,2019,4,2.18944099378882,1.5714285714285714,0
NE006012,2020,4,1.380597014925373,1.9130434782608696,0
NE006012,2021,4,2.7824,1.3333333333333333,0
NE006012,2022,4,5.2272727272727275,2.3157894736842106,1
NE006012,2023,4,2.547985347985348,4.888888888888888,0
NE006012,2024,4,1.0491493383742911,1.517241379310345,0
NE006012,2025,4,1.7121588089330024,1.375,0
NE006012,2026,4,2.215568862275449,3.142857142857143,0
NE002006,1991,3,1.9166666666666667,4.888888888888888,0
NE002006,1992,3,1.5666666666666667,1.1891891891891893,0
NE002006,1993,3,3.083333333333333,1.0476190476190477,0
NE002006,1994,3,1.088235294117647,1.0232558139534884,0
NE002006,1995,3,1.5161290322580647,11.0,5
NE002006,1996,3,3.3636363636363633,2.3157894736842106,0
NE002006,1997,3,2.35,2.9333333333333336,0
NE002006,1998,4,2.9042224510813597,1.2941176470588236,0
NE002006,1999,4,1.1734143049932524,1.222222222222222,0
NE002006,2000,4,2.774246128769356,3.142857142857143,0
NE002006,2001,4,3.2172619047619047,2.588235294117647,0
NE002006,2002,4,5.334355828220859,1.2571428571428571,1
NE002006,2003,4,1.2514705882352941,1.3333333333333333,0
NE002006,2004,4,7.7807606263982105,1.5714285714285714,1
NE002006,2005,4,1.4819329560296037,14.666666666666668,5
NE002006,2006,4,8.495088408644401,8.8,3
NE002006,2007,4,1.282448377581121,6.285714285714286,5
NE002006,2008,4,1.829103214890017,2.2,0
NE002006,2009,4,3.0652173913043477,4.4,0
NE002006,2010,4,1.4453125,1.4193548387096773,0
NE002006,2011,4,2.678062678062678,1.7599999999999998,0
NE002006,2012,4,1.3349368610944077,1.9130434782608696,0
NE002006,2013,4,5.417445482866043,1.6296296296296295,1
NE002006,2014,4,6.361031518624642,3.3846153846153846,1
NE002006,2015,4,3.418181818181818,2.0,0
NE002006,2016,4,1.2898825312618414,2.444444444444444,0
NE002006,2017,4,1.8261802575107298,3.666666666666667,0
NE002006,2018,4,1.1641586867305063,1.4666666666666668,0
NE002006,2019,4,1.5990730011587486,1.6923076923076923,0
NE002006,2020,4,1.4576697401508802,1.517241379310345,0
NE002006,2021,4,1.2148096402375133,1.8333333333333335,0
NE002006,2022,4,1.5384615384615383,1.1282051282051282,0
NE002006,2023,4,2.3363711681855843,2.0952380952380953,0
NE002006,2024,4,1.0365408038976858,1.1,0
NE002006,2025,4,2.1833019460138106,1.375,0
NE002006,2026,4,6.975409836065573,44.0,3
NE006005,1991,3,1.761904761904762,2.588235294117647,0
NE006005,1992,3,3.083333333333333,1.1282051282051282,0
NE006005,1993,3,5.75,2.0952380952380953,1
NE006005,1994,3,4.2727272727272725,1.0731707317073171,0
NE006005,1995,3,3.1333333333333333,1.6923076923076923,0
NE006005,1996,3,3.916666666666667,1.4666666666666668,0
NE006005,1997,3,11.75,8.8,4
NE006005,1998,4,1.35125,1.1,0
NE006005,1999,4,1.3364928909952607,1.0476190476190477,0
NE006005,2000,4,2.9269131556319863,1.2571428571428571,0
NE006005,2001,4,1.451363870303654,1.222222222222222,0
NE006005,2002,4,2.2746893394375407,14.666666666666668,5
NE006005,2003,4,1.2058094226000708,1.1578947368421053,0
NE006005,2004,4,3.7372515125324113,2.2,0
NE006005,2005,4,1.4081632653061225,5.5,5
NE006005,2006,4,3.512899896800825,1.4193548387096773,0
NE006005,2007,4,1.4142085583714166,1.8333333333333335,0
NE006005,2008,4,1.9041188386225525,1.1891891891891893,0
NE006005,2009,4,8.47843137254902,7.333333333333334,3
NE006005,2010,4,1.3548889754577327,2.444444444444444,0
NE006005,2011,4,3.3035714285714284,2.75,0
NE006005,2012,4,1.185372005044136,6.285714285714286,5
NE006005,2013,4,2.357966101694915,1.7599999999999998,0
NE006005,2014,4,2.114425427872861,3.666666666666667,0
NE006005,2015,4,1.1093627065302911,4.4,0
NE006005,2016,4,1.4803149606299213,3.3846153846153846,0
NE006005,2017,4,1.2381630473478105,2.9333333333333336,0
NE006005,2018,4,1.3119577517917766,1.2941176470588236,0
NE006005,2019,4,2.2964169381107493,1.5714285714285714,0
NE006005,2020,4,1.2382588774341352,1.9130434782608696,0
NE006005,2021,4,2.6618705035971217,1.3333333333333333,0
NE006005,2022,4,3.5844155844155843,2.3157894736842106,0
NE006005,2023,4,2.827992151733159,4.888888888888888,0
NE006005,2024,4,1.3927227101631117,1.517241379310345,0
NE006005,2025,4,1.284722222222222,1.375,0
NE006005,2026,4,3.119469026548672,3.142857142857143,0
NE006011,1991,3,2.176470588235294,2.588235294117647,0
NE006011,1992,3,3.6999999999999997,1.1282051282051282,0
NE006011,1993,3,6.714285714285714,2.0952380952380953,1
NE006011,1994,3,3.1333333333333333,1.0731707317073171,0
NE006011,1995,3,2.764705882352941,1.6923076923076923,0
NE006011,1996,3,3.916666666666667,1.4666666666666668,0
NE006011,1997,3,15.666666666666668,8.8,4
NE006011,1998,4,1.3312807881773399,1.1,0
NE006011,1999,4,1.3871126414166257,1.0476190476190477,0
NE006011,2000,4,2.0506024096385542,1.2571428571428571,0
NE006011,2001,4,1.8779697624190064,1.222222222222222,0
NE006011,2002,4,2.59358687546607,14.666666666666668,5
NE006011,2003,4,1.1346103384938335,1.1578947368421053,0
NE006011,2004,4,3.2451093210586883,2.2,0
NE006011,2005,4,1.3020527859237536,5.5,5
NE006011,2006,4,4.607843137254902,1.4193548387096773,0
NE006011,2007,4,1.502954466458116,1.8333333333333335,0
NE006011,2008,4,1.9209809264305178,1.1891891891891893,0
NE006011,2009,4,9.318965517241379,7.333333333333334,3
NE006011,2010,4,1.37888198757764,2.444444444444444,0
NE006011,2011,4,4.664509169363538,2.75,0
NE006011,2012,4,1.1421628189550426,6.285714285714286,5
NE006011,2013,4,2.5877976190476186,1.7599999999999998,0
NE006011,2014,4,2.2128966223132034,3.666666666666667,0
NE006011,2015,4,1.1372950819672132,4.4,0
NE006011,2016,4,1.504,3.3846153846153846,0
NE006011,2017,4,1.408097165991903,2.9333333333333336,0
NE006011,2018,4,1.3967871485943777,1.2941176470588236,0
NE006011,2019,4,1.935541629364369,1.5714285714285714,0
NE006011,2020,4,1.1769616026711185,1.9130434782608696,0
NE006011,2021,4,2.197094125078964,1.3333333333333333,0
NE006011,2022,4,3.143507972665148,2.3157894736842106,0
NE006011,2023,4,2.5508317929759707,4.888888888888888,0
NE006011,2024,4,1.1865312667022982,1.517241379310345,0
NE006011,2025,4,1.2952158693115519,1.375,0
NE006011,2026,4,2.995951417004049,3.142857142857143,0
NE006013,1991,3,6.166666666666666,2.588235294117647,1
NE006013,1992,3,2.3000000000000003,1.1282051282051282,0
NE006013,1993,3,3.357142857142857,2.0952380952380953,0
NE006013,1994,3,1.15625,1.0731707317073171,0
NE006013,1995,3,2.9375,1.6923076923076923,0
NE006013,1996,3,5.285714285714286,1.4666666666666668,1
NE006013,1997,3,7.833333333333334,8.8,3
NE006013,1998,4,1.1717728055077452,1.1,0
NE006013,1999,4,1.1993103448275861,1.0476190476190477,0
NE006013,2000,4,1.604452690166976,1.2571428571428571,0
NE006013,2001,4,1.3720274083031037,1.222222222222222,0
NE006013,2002,4,1.922077922077922,14.666666666666668,5
NE006013,2003,4,1.258073901658423,1.1578947368421053,0
NE006013,2004,4,1.9279379157427938,2.2,0
NE006013,2005,4,1.0510622437569883,5.5,5
NE006013,2006,4,2.515415939499709,1.4193548387096773,0
NE006013,2007,4,2.1652478718077117,1.8333333333333335,0
NE006013,2008,4,2.6761006289308176,1.1891891891891893,0
NE006013,2009,4,3.9221140472879,7.333333333333334,5
NE006013,2010,4,1.5959252971137523,2.444444444444444,0
NE006013,2011,4,5.204892966360856,2.75,1
NE006013,2012,4,1.5225352112676056,6.285714285714286,5
NE006013,2013,4,4.218536585365854,1.7599999999999998,0
NE006013,2014,4,2.5738095238095235,3.666666666666667,0
NE006013,2015,4,1.2909260991580915,4.4,0
NE006013,2016,4,1.8719052744886977,3.3846153846153846,0
NE006013,2017,4,1.5834522111269616,2.9333333333333336,0
NE006013,2018,4,1.8213984835720305,1.2941176470588236,0
NE006013,2019,4,2.159533073929961,1.5714285714285714,0
NE006013,2020,4,1.4050632911392404,1.9130434782608696,0
NE006013,2021,4,2.661055853098699,1.3333333333333333,0
NE006013,2022,4,2.005813953488372,2.3157894736842106,0
NE006013,2023,4,3.087248322147651,4.888888888888888,0
NE006013,2024,4,1.1048360921778644,1.517241379310345,0
NE006013,2025,4,2.0720720720720722,1.375,0
NE006013,2026,4,3.091922005571031,3.142857142857143,0
